Year,artist_link,Descrição,Fonte de Pesquisa,Error,Type,Século,Artist,Título,url,Década,img_url,Technique,Height (cm),Width (cm),Price (BRL),Price (USD),Technique_fix,Sold,Year of sale
,https://www.catalogodasartes.com.br/cotacao/artista/Livio%20Abramo/,"xilogravura em madeira de fio impressa s/ papel de arroz, ass. inf. esq., dat. 1953 sit. Rio tit. e indicação HC 27/60 inf. dir. MI 21,5 x 19 cm ME 36 x 28 cm",Soraia Cals/Evandro Carneiro Leilões,False,Pinturas,,Livio Abramo,Noturno,https://www.catalogodasartes.com.br/obra/GtDz/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_2613.jpg,Xilogravura em madeira de fio sobre papel de arroz,19.0,21.5,1200.0,600.0,reprodução,True,2007
,https://www.catalogodasartes.com.br/cotacao/artista/Joao%20Baptista%20da%20Costa%20-%20Jo%C3%A3o%20Batista%20da%20Costa/,,Bolsa de Arte do Rio de Janeiro,False,Pinturas,,Joao Baptista da Costa,Manhã de Verão,https://www.catalogodasartes.com.br/obra/DUAA/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_1477.jpg,Óleo sobre Tela,99.0,71.0,157500.0,143181.82,pintura,True,1997
2007.0,https://www.catalogodasartes.com.br/cotacao/artista/Antonio%20Poteiro/,,Palácio dos Leilões/Belo Horizonte,False,Pinturas,21.0,Antonio Poteiro,Guerreiros,https://www.catalogodasartes.com.br/obra/zett/,0.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_3066.jpg,Óleo sobre Tela,100.0,90.0,6700.0,3350.0,pintura,False,2007
,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,"Composição Pôster , 23x19, sem data, com moldura e vidro, - SEM ASSINATURA - Texto transcrito do catálogo do leilão.",Leilão Abaporu 14 de Maio de 2014,False,Pinturas,,Victor Vasarely,Composição - SEM ASSINATURA,https://www.catalogodasartes.com.br/obra/DUtAtt/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_146766.jpg,Poster,19.0,23.0,50.0,22.73,outro,False,2014
1982.0,https://www.catalogodasartes.com.br/cotacao/artista/Abraham%20Palatnik%20-%20Abra%C3%A3o%20Palatnik%20-%20Abraao%20Palatnik/,"cartões em diversas cores recortados e sobrepostos, ass. e dat. 1982 inf. esq. e indicação PA inf. dir.",Soraia Cals/Evandro Carneiro Leilões,False,Pinturas,20.0,Abraham Palatnik,da série Vertical,https://www.catalogodasartes.com.br/obra/GzUc/,80.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_2348.jpg,Cartões recortados e sobrepostos,37.5,37.5,3800.0,1900.0,outro,True,2007
,https://www.catalogodasartes.com.br/cotacao/artista/Marc%20Chagall/,"CHAGALL, Marc (1887 - 1985) O Judeu Litografia aquarelada Ass. inf. direito com monograma M. CH Edição 2 de 100 53 x 39 cm - Texto transcrito do catálogo do leilão.",Leilão TNT Arte 16 e 17 de Dezembro de 2019,False,Pinturas,,Marc Chagall,O Judeu,https://www.catalogodasartes.com.br/obra/PzeUtP/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_930469.jpg,Litografia aquarelada,39.0,53.0,15000.0,3685.5,pintura,False,2019
1963.0,https://www.catalogodasartes.com.br/cotacao/artista/Ant%C3%B4nio%20Bandeira%20%281922-1967%29/,,Renot,False,Pinturas,20.0,Ant,Notas musicais,https://www.catalogodasartes.com.br/obra/Ptc/,60.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_968.jpg,Técnica Mista,44.0,30.0,3500.0,1590.91,outro,False,2007
,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,Tiragem 45/125,Leilão TNT maio de 2009.,False,Pinturas,,Victor Vasarely,Composição,https://www.catalogodasartes.com.br/obra/zPeBU/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_39054.jpg,Litografia,19.0,26.0,900.0,414.75,reprodução,False,2009
,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,(1908-1997) Geométrico Litografia Ass. cid Numerada 142/250 65 x 50 cm. - Texto transcrito do catálogo do leilão.,Leilão Dagmar Saboya 14 a 15 de Dezembro de 2016,False,Pinturas,,Victor Vasarely,Geométrico,https://www.catalogodasartes.com.br/obra/AUUGDz/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_744213.jpg,Litografia,50.0,65.0,5000.0,1506.02,reprodução,False,2016
1921.0,https://www.catalogodasartes.com.br/cotacao/artista/Vicente%20do%20Rego%20Monteiro/,,Bolsa de Arte do Rio de Janeiro,False,Pinturas,20.0,Vicente do Rego Monteiro,Pajé (Série Amazonas),https://www.catalogodasartes.com.br/obra/DUzB/,20.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_1435.jpg,Aquarela,12.5,21.5,10000.0,3448.28,pintura,True,2004
,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,"Composição abstrata 17 - Op Art - Gravura 130/250 - 81 x 81 cm - A partir de original da década de 60. - Texto transcrito do catálogo do leilão. - Esta obra entrou em leilão com o lance inicial de R$ 1.600,00",Leilão Dali Art 10 de Maio de 2016,False,Pinturas,,Victor Vasarely,Composição abstrata,https://www.catalogodasartes.com.br/obra/ADPzPG/,60.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_719392.jpg,Gravura,81.0,81.0,6300.0,1784.7,reprodução,True,2016
,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,"Esta obra entrou em pregão com o lance inicial de R$ 2.900,00. Tiragem de 200.",Errol Flynn Galeria de Arte leilão 10 de outubro de 2007,False,Pinturas,,Candido Portinari,Flores,https://www.catalogodasartes.com.br/obra/cDeU/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_8104.jpg,Serigrafia,54.0,72.0,2900.0,1450.0,reprodução,True,2007
1960.0,https://www.catalogodasartes.com.br/cotacao/artista/Vicente%20do%20Rego%20Monteiro/,"Sem título - ost 1960 - 83 x 62 Reproduzida no livro ""Olhar sobre a década de 1960""",Leilão Palácio dos leiloes 25 de Junho de 2013,False,Pinturas,20.0,Vicente do Rego Monteiro,Sem Título,https://www.catalogodasartes.com.br/obra/DDUGzU/,60.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_114234.jpg,Óleo sobre Tela,62.0,83.0,145000.0,64444.44,pintura,False,2013
1959.0,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,"Cândido Portinari - Mulher grávida - Retirantes - nanquim - 1959 - 25 x 19 - Texto transcrito do catálogo do leilão. - Esta obra entrou em leilão com o lance inicial de R$17.000,00",Leilão Firenze 27 de Julho de 2021,False,Pinturas,20.0,Candido Portinari,Mulher grávida,https://www.catalogodasartes.com.br/obra/PctzDe/,50.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_986310.jpg,Nanquim,19.0,25.0,17400.0,3372.09,desenho,True,2021
1969.0,https://www.catalogodasartes.com.br/cotacao/artista/Vicente%20do%20Rego%20Monteiro/,"Esta obra participou da última exposição individual de Vicente ainda vivo em 1970 na Galeria Ranulpho. Foi reproduzida na monografia de autoria do critico de arte Walmir Ayala, com a qual ele ganhou o Prêmio Funarte. Será reproduzida no livro: ""VICENTE DO REGO MONTEIRO - Um olhar sobre a década de 60"". Esta obra entrou em leilão com o lance inicial de R$ 40.000,00.",TNT -Leilão dia 01/12/2011,False,Pinturas,20.0,Vicente do Rego Monteiro,"""Violon D´Ingres""",https://www.catalogodasartes.com.br/obra/tPzPP/,60.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_69399.jpg,Óleo sobre Tela,60.0,68.0,69000.0,38121.55,pintura,True,2011
,https://www.catalogodasartes.com.br/cotacao/artista/Marcelo%20Grassmann%20%281925-2013%29/,Xilo P.A - 50 x 65 - ACID,Vitor Braga Leiloes,False,Pinturas,,Marcelo Grassmann,Guerreiro,https://www.catalogodasartes.com.br/obra/DPBe/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_1950.jpg,Xilo,65.0,50.0,490.0,245.0,outro,True,2007
1967.0,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,"Zaphir Positif, 1967 Escultura de parede em madeira pintada Assinada com etiqueta no verso. Ed 20/50, Agnès Lefort - Montreal 38 x 36 cm",Leilão Bolsa de Arte 08 de Maio de 2014,False,Esculturas/Objetos,20.0,Victor Vasarely,Zaphir Positif,https://www.catalogodasartes.com.br/obra/DUzetD/,60.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_143061.jpg,Escultura de Parede em Madeira Pintada,36.0,38.0,10000.0,4504.5,pintura,False,2014
,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,"Figura Estilizada, Serigrafia, 75 alt X 48 larg (cm), acid, EA 12/20 - Esta obra entrou em leilão com o lance inicial de R$100,00",Leilão Bel Galeria 15 e 17 de Agosto de 2013,False,Pinturas,,Victor Vasarely,Figura Estilizada,https://www.catalogodasartes.com.br/obra/DGDPBG/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_121952.jpg,Serigrafia,48.0,75.0,550.0,234.04,reprodução,True,2013
1950.0,https://www.catalogodasartes.com.br/cotacao/artista/Marc%20Chagall/,"Kunsthaus Zurich - Litografia - 27 x 17 cm. Assinado na matriz 1950. Com certificado - Esta obra entrou em leilão com o lance inicial de R$10,00",Leilão Angela Maltarollo 10 de Agosto de 2013,False,Pinturas,20.0,Marc Chagall,Kunsthaus Zurich,https://www.catalogodasartes.com.br/obra/DDPPPe/,50.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_119990.jpg,Litografia,17.0,27.0,450.0,198.24,reprodução,True,2013
,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,"EA. 10/20. Esta obra entrou em leilão com o lance inicial de R$1.000,00",Leilão Arte e Eventos de 30 de Outubro de 2012,False,Pinturas,,Victor Vasarely,Sem título,https://www.catalogodasartes.com.br/obra/cPBtc/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_89568.jpg,Gravura,73.0,83.0,1500.0,742.57,reprodução,True,2012
1970.0,https://www.catalogodasartes.com.br/cotacao/artista/Vicente%20do%20Rego%20Monteiro/,"Esta obra entrou em leilão com lance inicial de R$ 40.000,00 , não tendo sido vendida durante o pregão.O Catálogo das Artes não recebe informações de negociações posteriores ao leilão.",James Lisboa -Leilão dia 21/11/2011,False,Pinturas,20.0,Vicente do Rego Monteiro,Dida,https://www.catalogodasartes.com.br/obra/tcDtB/,70.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_68165.jpg,Óleo sobre madeira,21.0,27.0,40000.0,22598.87,pintura,False,2011
1957.0,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,,Leilão Bolsa de Arte do Rio de Janeiro - Maio 2008,False,Pinturas,20.0,Candido Portinari,RETRATO DO BARÃO THOMAZ SAAVEDRA,https://www.catalogodasartes.com.br/obra/DcGzt/,50.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_18236.jpg,Óleo sobre Tela,60.0,73.0,40000.0,22857.14,pintura,False,2008
,https://www.catalogodasartes.com.br/cotacao/artista/Vicente%20do%20Rego%20Monteiro/,"Esta obra entrou em pregão com o lance inicial de R$22.000,00",Leilão Pro Arte Outubro de 2010,False,Pinturas,,Vicente do Rego Monteiro,s/t,https://www.catalogodasartes.com.br/obra/UcAAz/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_48773.jpg,Guache sobre cartão,77.0,57.0,26000.0,15662.65,pintura,True,2010
1948.0,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,"Esboço para o painel ""Florestas"". Reproduzido no Raisonné do Artista, Vol. III - à p. 211, sob o registro nº 2634, FCO [660] - Esta obra entrou em leilão com o lance inicial de R$25.000,00",Leilão James Lisboa 20 e 21 de Março de 2013,False,Pinturas,20.0,Candido Portinari,Araras,https://www.catalogodasartes.com.br/obra/PPUcA/,40.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_99487.jpg,Desenho a grafite sobre papel,38.0,20.0,25000.0,12626.26,desenho,True,2013
,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,"SEM ASSINATURA. Registrado no Projeto Portinari. Esta obra entrou em pregão com o lance inicial de R$ 1.000,00",Tableau leilão março de 2008,False,Pinturas,,Candido Portinari,Estudo para painel - Pulando Carniça,https://www.catalogodasartes.com.br/obra/GecPe/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_20890.jpg,Desenho à lápis,30.0,15.0,4200.0,2359.55,desenho,True,2008
,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,"VICTOR VASARELY - “Sem título” - Serigrafia - 33/135 - Ass. inf. dir. - 37 x 37 cm - Texto transcrito do catálogo do leilão. - Esta obra entrou em leilão com o lance inicial de R$1.000,00",Leilão Lordello 22 de Junho de 2021,False,Pinturas,,Victor Vasarely,Sem Título,https://www.catalogodasartes.com.br/obra/PczPAU/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_983974.jpg,Serigrafia,37.0,37.0,1600.0,319.36,reprodução,True,2021
1980.0,https://www.catalogodasartes.com.br/cotacao/artista/Milton%20Dacosta/,,Renot Leilão Junho/07,False,Pinturas,20.0,Milton Dacosta,Vênus,https://www.catalogodasartes.com.br/obra/GAUD/,80.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_2741.jpg,Óleo sobre Tela,24.0,18.0,8000.0,4000.0,pintura,True,2007
1924.0,https://www.catalogodasartes.com.br/cotacao/artista/Vicente%20do%20Rego%20Monteiro/,,Leilão Canvas Junho de 2012,False,Pinturas,20.0,Vicente do Rego Monteiro,Sem título,https://www.catalogodasartes.com.br/obra/cetAA/,20.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_80677.jpg,Pastel sobre papel,19.0,23.0,45000.0,21951.22,pintura,False,2012
1957.0,https://www.catalogodasartes.com.br/cotacao/artista/Ant%C3%B4nio%20Bandeira%20%281922-1967%29/,,Bolsa de Arte do Rio de Janeiro,False,Pinturas,20.0,Ant,Composição,https://www.catalogodasartes.com.br/obra/DUAG/,50.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_1472.jpg,Óleo sobre madeira,16.5,13.5,2630.0,2138.21,pintura,True,1998
,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,"Impressão sobre tela | Medidas 40x54cm | Com moldura 71x85cm- Texto transcrito do catálogo do leilão. - Esta obra entrou em leilão com o lance inicial de R$1.750,00",Leilão Casa Brasileira 17 de Março de 2015,False,Pinturas,,Candido Portinari,Sem titulo,https://www.catalogodasartes.com.br/obra/DtDtUc/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_161648.jpg,Impressão sobre Tela,85.0,71.0,2250.0,698.76,outro,True,2015
,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,"Composição Pôster, 29x29, com moldura e vidro, sem data , SEM ASSINATURA - Texto transcrito do catálogo do leilão.",Leilão Abaporu 14 de Maio de 2014,False,Pinturas,,Victor Vasarely,Composição - SEM ASSINATURA,https://www.catalogodasartes.com.br/obra/DUttGt/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_146626.jpg,Poster,29.0,29.0,50.0,22.73,outro,False,2014
,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,"Candido Portinari - Paisagem com frutas. Giclée sobre tela, 55x100 cm, sem data, sem assinatura. Com moldura - Texto transcrito do catálogo do leilão.",Leilão Pintura Brasileira 14 de Setembro de 2021,False,Pinturas,,Candido Portinari,Paisagem com frutas,https://www.catalogodasartes.com.br/obra/PPeBGB/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_990525.jpg,glicée sobre tela,100.0,55.0,3000.0,574.71,reprodução,False,2021
,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,"""REY-TEY"" - Gravura em relevo e colagem - 21/200 - 50 x 50 a.c.i.d. - Texto transcrito do catálogo do leilão. - Esta obra entrou em leilão com o lance inicial de R$ 2.800,00",Leilão Autentika 13 e 14 de Dezembro de 2016,False,Pinturas,,Victor Vasarely,REY-TEY,https://www.catalogodasartes.com.br/obra/AUGztA/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_742367.jpg,Gravura,50.0,50.0,3200.0,958.08,reprodução,True,2016
1925.0,https://www.catalogodasartes.com.br/cotacao/artista/Di%20Cavalcanti%20%281897-1976%29/,,Bolsa de Arte do Rio de Janeiro,False,Pinturas,20.0,Di Cavalcanti,noite no bairro operário,https://www.catalogodasartes.com.br/obra/zAt/,20.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_376.jpg,Desenho a nanquim,42.0,58.0,155000.0,81578.95,desenho,True,2000
1943.0,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,Pintado junto com sua mulher Claire.,Leilão Angela Maltarollo Junho de 2011,False,Pinturas,20.0,Victor Vasarely,Cabeças,https://www.catalogodasartes.com.br/obra/tUtDc/,40.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_64618.jpg,Técnica Mista,21.0,21.0,14000.0,8433.73,outro,False,2011
1957.0,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,"CANDIDO PORTINARI - ""Colheita de Trigo"". Rara Serigrafia-Prancha P&B S/ Papel Westerpost. Med: c.53x34 cm (obra), 62x49 cm (quadro). Assinada e datado ""57"" na ""matriz/chapa"" no Centro Inferior. Obra do Álbum nº1722 (""Mestres do Desenho"" por Carlos Drumond de Andrade, editada pela Cutrix - Data: Déc.60). - Texto transcrito do catálogo do leilão. - Esta obra entrou em leilão com o lance inicial de R$700,00",Leilão Galeria Paulista 25 de Maio de 2022,False,Pinturas,20.0,Candido Portinari,Colheita de Trigo,https://www.catalogodasartes.com.br/obra/DeGBGUP/,50.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_1025249.jpg,Serigrafia sobre papel,49.0,62.0,1150.0,237.6,reprodução,True,2022
,https://www.catalogodasartes.com.br/cotacao/artista/Marc%20Chagall/,36/50 - Esta obra de arte/objeto não foi vendida durante o leilão. O Catálogo das Artes não recebe informações de obras vendidas posteriormente.,Leilão Dagmar Saboya de 15 a 18 de Maio de 2012,False,Pinturas,,Marc Chagall,O poeta,https://www.catalogodasartes.com.br/obra/AcAGt/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_78726.jpg,Litografia a cores,43.0,57.0,5000.0,2525.25,reprodução,False,2012
1960.0,https://www.catalogodasartes.com.br/cotacao/artista/Vicente%20do%20Rego%20Monteiro/,Ex-coleção Andrea Sigaud - Esta obra de arte/objeto não foi vendida durante o leilão. O Catálogo das Artes não recebe informações de obras vendidas posteriormente.,Leilão Soraia Cals Maio de 2012,False,Pinturas,20.0,Vicente do Rego Monteiro,Sem título,https://www.catalogodasartes.com.br/obra/AAcDe/,60.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_77810.jpg,monotipia sobre papel,27.8,38.0,15000.0,7812.5,outro,False,2012
,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,(E.A),Leilão Lordello e Gobbi 21 de setembro de 2010,False,Pinturas,,Victor Vasarely,S/t,https://www.catalogodasartes.com.br/obra/UPDGB/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_49125.jpg,Serigrafia,60.0,67.0,5000.0,2857.14,reprodução,False,2010
,https://www.catalogodasartes.com.br/cotacao/artista/Vicente%20do%20Rego%20Monteiro/,"quadro óleo sobre tela 21x25cm rosto de mulher - Esta obra entrou em leilão com o lance inicial de R$15.000,00",Leilão Arte Maior 27 de Julho de 2013,False,Pinturas,,Vicente do Rego Monteiro,Rosto de mulher,https://www.catalogodasartes.com.br/obra/DDceDA/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_118017.jpg,Óleo sobre Tela,21.0,25.0,40000.0,17857.14,pintura,True,2013
,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,"Vasarely, Victor. Z- Zo. Serigrafia em cores (E/A) s/ papel, ass. inf. dir. 61 x 50cm. - Texto transcrito do catálogo do leilão.",Leilão Evandro 25 de Abril de 2023,False,Pinturas,,Victor Vasarely,Sem Título,https://www.catalogodasartes.com.br/obra/DectPAt/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_1086976.jpg,Serigrafia,50.0,61.0,3500.0,691.7,reprodução,False,2023
,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,"Técnica utilizada nesta obra:Óleo s/ relevos de madeira - Esta obra de arte/objeto não foi vendida durante o leilão. O Catálogo das Artes não recebe informações de obras vendidas posteriormente.Edição Denise Renné, múltiplo, déc. 60.",Leilão TNT Junho de 2012,False,Pinturas,,Victor Vasarely,Beryl Negatfmad,https://www.catalogodasartes.com.br/obra/APBGU/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_79524.jpg,Óleo sobre madeira,36.0,36.0,22800.0,11176.47,pintura,False,2012
,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,"Gravura EA - Esta obra entrou em pregão com o lance inicial de R$800,00.",Leilão Arte e Eventos Novembro de 2011,False,Pinturas,,Victor Vasarely,s/t,https://www.catalogodasartes.com.br/obra/tAAUz/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_67743.jpg,Gravura,32.0,32.0,850.0,512.05,reprodução,True,2011
1959.0,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,"Água-forte. ""Meninos a Cavalo"", 1959, Medidas 22 x 18,5 cm. papel medindo 26,5 x 22,5 cm. Catalogada no Projeto Portinari. - Texto transcrito do catálogo do leilão. - Esta obra entrou em leilão com o lance inicial de R$ 800,00",Leilão AGraphos Eclética 15 e 16 de Maio de 2017,False,Pinturas,20.0,Candido Portinari,Meninos a Cavalo,https://www.catalogodasartes.com.br/obra/ABAeeA/,50.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_757007.jpg,Agua-forte,22.5,26.5,1100.0,353.7,reprodução,True,2017
1958.0,https://www.catalogodasartes.com.br/cotacao/artista/Helio%20Oiticica%20-%20H%C3%A9lio%20Oiticica/,"Reproduzido na p.35 do catálogo da exposição ""O Desenho Moderno no Brasil , Coleção Gilberto Chateaubriand,MAM, RJ 1993",Soraia Cals Escritório de Arte,False,Pinturas,20.0,Helio Oiticica,Whrill-Block da série metaesquema,https://www.catalogodasartes.com.br/obra/UUG/,50.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_442.jpg,Guache sobre cartão,57.5,52.5,126000.0,57013.57,pintura,True,2007
1956.0,https://www.catalogodasartes.com.br/cotacao/artista/Hector%20Julio%20Paride%20Bernab%C3%B3%20-%20Hector%20Caryb%C3%A9%20-%20Carybe/,,Soraia Cals Escritório de Arte,False,Pinturas,20.0,Hector Julio Paride Bernab,Pescadores,https://www.catalogodasartes.com.br/obra/AtU/,50.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_764.jpg,Nanquim sobre papel,62.5,44.0,1500.0,678.73,desenho,True,2007
1945.0,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,Caricatura de João Candido 27 x 20 cm desenho a caneta tinteiro sobre papel 1945 - Texto transcrito do catálogo do leilão.,Leilão James Lisboa 05 de Setembro de 2016,False,Pinturas,20.0,Candido Portinari,Caricatura de João Candido,https://www.catalogodasartes.com.br/obra/AzeeUA/,40.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_730047.jpg,Desenho a tinta sobre papel,20.0,27.0,15000.0,4629.63,pintura,False,2016
1943.0,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,"PORTINARI (1903-1962) TEMA: Estudo para o painel ""Jó"" , 1943. MEDIDAS: 29 x 21 cm. TÉCNICA: Grafite e lápis colorido. CONJUNTO: Série Bíblica, Rádio Tupi, São Paulo. Reproduzido no Catálogo Raisonné - Vol. II, pg. 351; Reproduzido no livro Portinari - A Construção de uma Obra, Ed. Dom Quixote, pg. 100. [FCO 2737] - Texto transcrito do catálogo do leilão. - Esta obra entrou em leilão com o lance inicial de R$23.000,00",Leilão Paiva Frade 10 e 11 de Outubro de 2022,False,Pinturas,20.0,Candido Portinari,Jó,https://www.catalogodasartes.com.br/obra/DetBPte/,40.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_1065960.jpg,Grafite e lápis de cor,21.0,29.0,23000.0,4431.6,desenho,True,2022
,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,Figura masculina - Desenho á lápis - CID - 17 x 17 cm. - Texto transcrito do catálogo do leilão.,Leilão Cia Paulista 05 de Setembro de 2016,False,Pinturas,,Candido Portinari,Figura masculina,https://www.catalogodasartes.com.br/obra/AzUDPP/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_734199.jpg,Desenho à lápis,17.0,17.0,20000.0,6172.84,desenho,False,2016
1987.0,https://www.catalogodasartes.com.br/cotacao/artista/kinya%20Ikoma%20-%20K.%20Ikoma/,,Renot,False,Pinturas,20.0,kinya Ikoma,abstrato,https://www.catalogodasartes.com.br/obra/cUB/,80.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_845.jpg,Óleo sobre Tela,31.0,31.0,100.0,45.45,pintura,False,2007
,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,"Sem assinatura - déc. 30 - Reproduzido no Raisonné do Artista, Vol. I, à p. 362, sob o registro nº 1328, FCO [1621]. Esboço para a pintura do mural do Palácio Gustavo Capanema, Rio de Janeiro-RJ (obra não executada). Participou da exposições: ""Portinari Desenhista"", Ralph Camargo Consultoria de Arte, RJ, 1984; ""25 Anos sem Portinari - 1962-1987"", Ralph Camargo Consultoria de Arte, RJ, 1987; ""Candido Portinari: Desenhos"", Casa das Rosas, Galeria Estadual de São Paulo, SP, 1991; ""Exposição de Arte Brasileira: Coleção Unibanco"", Casa da Cultura de Poços de Caldas, 1994",Leilão James Lisboa 20 e 21 de Março de 2013,False,Pinturas,,Candido Portinari,Discurso - SEM ASSINATURA,https://www.catalogodasartes.com.br/obra/PPUAD/,30.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_99471.jpg,Desenho a grafite sobre papel,33.0,20.0,28000.0,14141.41,desenho,False,2013
,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,"Estudo para o painel ""Descobrimento do Brasil"". Reproduzido no Raisonné do Artista, Vol. III, à p. 468, sob o registro nº 3367 - FCO [2974]. Com dedicatória ""Para o amigo Callado, com o abraço de Portinari"" - Esta obra entrou em leilão com o lance inicial de R$600.000,00",Leilão James Lisboa 20 e 21 de Março de 2013,False,Pinturas,,Candido Portinari,Descobrimento do Brasil,https://www.catalogodasartes.com.br/obra/PPUtt/,50.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_99466.jpg,Desenho a grafite sobre papel,81.0,100.0,600000.0,303030.3,desenho,True,2013
